ItemID,Matcode,MaterialDescription,MRP,CaseCount,EAN,SubCategory,Brand,Category,BrandImgURL,ProductImgURL,ProductDiscountPercentage,CategoryImageURL,SubCategoryImageURL,VAT,SupplierBusinessName,LeadTimeForDelivery,10 lacs price,>10 lacs price
82171807,82171760,DB4.010 MULTI BCD PWR TOOTHBRUSH 1X6X2,595,12,4.21E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82226967,82226075,OB SENS BRUSH PREPACK 1X8,540,8,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82192071,82191550,B1010 APAC WH CLS PWR TOOTHBSH(SFT)1X8X6,395,48,4.21E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
75020625,75071304,CAP2 2 MULTI GBLS BRUSH SET (SFT),210,12,4.21E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219248,82234115,OB PRHLTH SMARTFLEX 2CT 200INR BCD2X6X12,200,72,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
75020623,75054310,EB17 1 APAC FFS Brush Set,175,12,4.21E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215034,82233655,OB PRHGC 720SFT 170INR BCD B2G1 3X6X8,170,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218911,82233734,OB PROHLTH SENS XSFT BCD 170INR 3X6X8,170,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215035,82233658,OBPRHLTH GC 720MED 170INR BCD B2G13X6X8,170,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215034,82224471,OB PRHLTH GUM CARE 720SFT BCD B2G1 3X6X8,158,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218911,82217851,OB PROHLTH SENS XSFT BCD IN 3X6X8,158,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215035,82224472,OBPRHLTH GUM CARE 720 MED BCD B2G1 3X6X8,158,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215030,82233625,OB PRHLTH TL SFT 150INR BCD B2G1 3X6X8,150,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215031,82233654,OB PRHLTH TLMED 150INR BCD B2G1 3X6X8,150,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82196596,82196310,OB CROSS 35 XSFT BCD IN 3X6X16,150,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219248,82217958,OB PRHLTH SMARTFLEX 2CT140INR BCD2X6X12,142,72,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215031,82224470,OB PRHLTH TAJ LITE MED BCD B2G1 3X6X8,138,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215030,82224469,OB PRHLTH TAJ LITE SFT BCD B2G1 3X6X8,138,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
0,82233854,OB PHGC 720 40S 136INR BCD 2X6X10 IN,136,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
0,82233856,OB PRHLTH GC 720 40M 136INR BCD2X6X10 IN,136,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219246,82224480,OB PRHLTH GUM CARE 720 40M BCD 2X6X10 IN,126,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219244,82224478,OB PRHLTH GUM CARE 720 40S BCD 2X6X10 IN,126,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219246,82217954,OB PRHLTH GUMCARE 720  40M BCD 2X6X10 IN,126,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219244,82217950,OB PRHLTH GUMCARE 720  40S BCD 2X6X10 IN,126,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219247,82233857,OB PRHLTH SMARTFLEX BCD 125IN MRP1X6X16,125,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218914,82233736,OB PH TL 40SFT 2 BCD 120INR 2X6X10,120,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219242,82233738,OB PRHLTH TLITE 40MED 2BCD 120INR 2X6X10,120,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82215027,82231874,OB SENS SUPTHN -B2G1 110INR 3X6X8,110,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
75019928,13282764,OB Super 50 Mnt Ctn 110 INR,110,72,5.01E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219242,82224476,OB PRHLTH TAJ LITE 40MED 2BCD IN 2X6X10,109,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218914,82224474,OB PRHLTH TAJ LITE 40SFT 2BCD IN 2X6X10,109,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
0,82155179,OB CROSS 40SFT B2G1F BCD104 INR 1X6X8,104,48,3.01E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218728,82231865,OB SENS WHTNG SFT B2G1 90INR 3X6X8,90,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219247,82217956,OB PRHLTH SMARTFLEX BCD IN89 MRP1X6X16,89,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218727,82231871,OB SENS SUPTHN 2 BCD 88INR 2X6X10,88,1,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82165310,82165189,OB ESS F WXD 50 M MNT BCD 1X6X8,85,48,9.30E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82227610,82227421,OB ESS F WXD 50 M MNT BCD 1X6X8,85,48,9.30E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82235513,82235258,OB PH GC 720 SFT BCD+TC 85INR 1X6X10,85,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82235516,82235259,OB PH GUMCARE 720MED BCD+TC 85INR 1X6X10,85,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219245,82233855,OB PRHLTH GC 720 40M 85INR BCD 1X6X16,85,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219243,82233853,OB PRHLTH GC 720 40S 85INR BCD 1X6X16,85,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
0,82233656,OB PROHLTH SENS XSFT BCD 85INR 1X6X16,85,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218727,82217818,OB SENS SUPTHN 2 BCD 2X6X10,80,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219245,82224479,OB PRHLTH GUM CARE 720 40M BCD 1X6X16 IN,79,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82219243,82224477,OB PRHLTH GUM CARE 720 40S BCD 1X6X16 IN,79,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218910,82217849,OB PROHLTH SENS XSFT BCD IN 1X6X16,79,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218913,82233735,OB PRHLTH TL 40 SFT BCD 75INR 1X6X20,75,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218916,82233737,OB PRHLTH TLITE 40MED BCD 75INR 1X6X20,75,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218730,82231864,OB SENS WHTNG SFT 2 BCD 72INR 2X6X10,72,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218916,82224475,OB PRHLTH TAJ LITE 40MED BCD 69INR1X6X20,69,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218913,82224473,PRHLTH TAJ LITE 40SFT BCD 69INR1X6X20,69,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82212914,82207189,ORAL B PRO-HEALTH 75G 1X6X12,65,72,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218730,82217821,OB SENS WHTNG SFT 2 BCD 2X6X10,64,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82157165,82153554,OB CROSS PROHLTH 35 SFT BCD 59INR 1X6X16,59,96,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82159241,82159099,OB CROSS 40 SFT BCD 58 INR 1X6X20,58,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82230681,82230635,OB AR 40 SFT 3CT BCD 123 55IRN 3X6X8,55,48,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218341,82231869,OB SENS SUPTHN BCD 55INR 1X6X20,55,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218340,82231867,OB SENS SUPTHN SPK 55INR 1X6X20,55,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82211378,82234117,OB KIDS 2 4YR SFT BCD 50INR 1X6X20,50,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218340,82217473,OB SENS SUPTHN SPK 50 INR 1X6X20,50,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218339,82231863,OB SENS WHTNG SFT BCD 45INR 1X6X20,45,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218338,82231742,OB SENS WHTNG SFT SPK 45INR 1X6X20,45,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82198971,82198809,ALLRDR SUPTHIN XSFT HANGPACK 1X7X20,42,140,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82227125,82225540,OB ALL RDR CAV DFNS 123 40MED 2X6X10,40,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82227126,82225541,OB ALL RDR CAV DFNS 123 40SFT 2X6X10,40,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218339,82217472,OB SENS WHTNG SFT BCD 40INR 1X6X20,40,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
75040554,75040528,OB Vison 40 Med BCd 40 INR,40,120,8.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
75020969,75012082,OB Vison 40 Med BCd 40 INR,40,288,3.01E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82214310,82213628,OB ALL RDR 40 MED 2 BCD 123 38INR 2X6X10,38,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82214312,82213629,OB ALL RDR 40 SFT 2 BCD 123 38INR 2X6X10,38,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218732,82217814,OB ALL RDR CAV DFNS 123 40SFT 2X6X10,38,60,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
75046325,75025402,OB Contu 40 Med BCd PO 15 INR 37 INR,37,288,8.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218335,82234742,OBALRDR CLSIC SUPCLN 40MEDSPK35INR1X6X20,35,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82218337,82234746,OBALRDRCLSIC SUPCLN 40MEDBCD 35INR1X6X20,35,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
0,82234744,OBALRDR CLSIC SUPCLN40MED SPK35INR1X6X80,35,480,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82212902,82200508,ORAL B PROHEALTH 40G 1X12X6,32,72,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82159226,82174269,OB ALL ROUNDER 40 XSFT BCD 32 INR 1X6X20,32,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82165530,82176079,OB ALL ROUNDER 40 XSFT SPK 32 INR 1X6X20,32,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
82210420,82208748,OB ALL ROUNDER 40 XSFT SPK 32 INR 1X6X20,32,120,4.90E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
75064164,75072722,OB All Rounder 40 Sft 2 BCd 123 30 INR,30,60,3.01E+12,Oral Care,Oral B,Personal Care,/appcontent/images/brand/brand-oralb.jpg,/appcontent/images/brand/brand-oralb.jpg,28,/appcontent/images/category/personal-care.png,/appcontent/images/category/Personalcare/oral-care.png,14.5,Prestige Pursuits,3-4 days,,
