Item ID,Matcode,Material Description,MRP,CaseCount,EAN,SubCategory,Brand,Category,10 lacs price,>10 lacs price,,,,,,,,,,,,,,,,
82165382,82205986,OLAY FACE SERUM 50MLX6 RG IN BIGBANG PU,1399,6,4902430574068,Skin Care,Olay,Personal Care,1259.1,1203.14,,,,,,,,,,,,,,,,
82165532,82223545,OLAY FACE SRM 50MLX6 WR BRGT IN PRCNG,1399,6,4902430645454,Skin Care,Olay,Personal Care,1259.1,1203.14,,,,,,,,,,,,,,,,
82165395,82217593,OLAY FACE CRM 50GX6 RG NIGHT IN BB2,1349,6,4902430613125,Skin Care,Olay,Personal Care,1214.1,1160.14,,,,,,,,,,,,,,,,
82165396,82217594,OLAY FACE CRM 50GX6 RG UV IN BB2,1349,6,4902430613132,Skin Care,Olay,Personal Care,1214.1,1160.14,,,,,,,,,,,,,,,,
82220472,82219988,OLAY FACECRM TEUV+NIGHT(50G+50G)X6 BP IN,1300,6,4902430624589,Skin Care,Olay,Personal Care,1170,1118,,,,,,,,,,,,,,,,
82165399,82223443,OLAY FACE CRM 50GX6 WR DAY IN PRICING,1299,6,4902430635554,Skin Care,Olay,Personal Care,1169.1,1117.14,,,,,,,,,,,,,,,,
82165402,82223546,OLAY FACE LOT 75MLX6 WRUV IN PRCNG,1299,6,4902430635660,Skin Care,Olay,Personal Care,1169.1,1117.14,,,,,,,,,,,,,,,,
82165399,82206197,OLAY FACE CRM 50GX6 WR IN RGT,1199,6,4902430200745,Skin Care,Olay,Personal Care,1079.1,1031.14,,,,,,,,,,,,,,,,
82165400,82182637,OLAY FACE CRM 50GX6 WR NIGHT ESSEN IN BB,1199,6,4902430200059,Skin Care,Olay,Personal Care,1079.1,1031.14,,,,,,,,,,,,,,,,
82165400,82206196,OLAY FACE CRM 50GX6 WR NITE ESSEN IN RGT,1199,6,4902430200059,Skin Care,Olay,Personal Care,1079.1,1031.14,,,,,,,,,,,,,,,,
82165402,82206202,OLAY FACE LOT 75MLX6 WR UV MYSGIDIN RGT,1199,6,4902430200721,Skin Care,Olay,Personal Care,1079.1,1031.14,,,,,,,,,,,,,,,,
82165356,82206210,OLAY FACE EYE SERUM 15MLX12 RG IN RGT,899,12,4902430188951,Skin Care,Olay,Personal Care,809.1,773.14,,,,,,,,,,,,,,,,
82225244,82235675,OLAY FACE CRM+CLSR(50G+50G)X6 TEFF BP,799,6,4902430670159,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82225241,82235677,OLAY FACE CRM+CLSR(50G+50G)X6 TEREG BP,799,6,4902430670173,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82225240,82235678,OLAY FACE CRM+CLSR(50G+50G)X6 TEUV BP,799,6,4902430670180,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82225243,82235676,OLAY FACE CRM+CLSR(50G+50G)X6 TEUVFF BP,799,6,4902430670166,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82109785,82223441,OLAY FACE SERUM 50MLX6 TE IN PRICING,799,6,4902430635547,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82197939,82222556,OLAY TE FF CRM 50GX6 IN RS799,799,6,4902430632577,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82197939,82229114,OLAY TE FF CRM 50GX6 IN RS799 SHIKSHA,799,6,4902430632577,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82167433,82222714,OLAY TE NIGHT CRM 50GX6 IN RS799,799,6,4902430633284,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82198679,82222562,OLAY TE REG CRM 50GX6 IN RS799,799,6,4902430632607,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82192862,82196988,OLAY TE SWIRL 40GX6 IN,799,6,4902430482769,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82198680,82222558,OLAY TE UV CRM 50GX6 IN RS799,799,6,4902430632584,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82198678,82222559,OLAY TE UVFF CRM 50GX6 IN RS799,799,6,4902430632591,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82198678,82229115,OLAY TE UVFF CRM 50GX6 IN RS799 SHIKSHA,799,6,4902430632591,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82173991,82189707,OLAY FACE CRM 50GX2X6 TOF IN JUV,799,12,4902430522649,Skin Care,Olay,Personal Care,719.1,687.14,,,,,,,,,,,,,,,,
82109785,82206208,OLAY FACE SERUM 50MLX6 TE IN RGT,775,6,4902430604680,Skin Care,Olay,Personal Care,697.5,666.5,,,,,,,,,,,,,,,,
82167435,82206207,OLAY FACE CRM 15MLX3X4 TE EYE IN RGT,749,12,4902430439367,Skin Care,Olay,Personal Care,674.1,644.14,,,,,,,,,,,,,,,,
82016077,82226310,OLAY BASE CRM 100G6X4 IN RS440,440,24,4902430604208,Skin Care,Olay,Personal Care,396,378.4,,,,,,,,,,,,,,,,
82219309,82237199,OLAY BASE CRM 100G6X4 IN RS440,440,24,4902430691406,Skin Care,Olay,Personal Care,396,378.4,,,,,,,,,,,,,,,,
82165377,82205985,OLAY FACL LL 100GX12 RG CLNSR IN PU,399,12,4902430574051,Skin Care,Olay,Personal Care,359.1,343.14,,,,,,,,,,,,,,,,
82198681,82207741,OLAY FACE CRM 20GX6 TE REG IN INCI,375,6,4902430586436,Skin Care,Olay,Personal Care,337.5,322.5,,,,,,,,,,,,,,,,
82198682,82207742,OLAY FACE CRM 20GX6 TE UV IN INCI,375,6,4902430586443,Skin Care,Olay,Personal Care,337.5,322.5,,,,,,,,,,,,,,,,
82192861,82197022,OLAY TE SWIRL 20GX6 IN,369,6,4902430488891,Skin Care,Olay,Personal Care,332.1,317.34,,,,,,,,,,,,,,,,
82165355,82206200,OLAY FACL LL 100GX12 WR CLNSR MSGIDIN RT,349,12,4902430199926,Skin Care,Olay,Personal Care,314.1,300.14,,,,,,,,,,,,,,,,
82220476,82235674,OLAY FACE UVCRM+CLNSR(50G+50G)X6 NWBP IN,340,6,4902430670142,Skin Care,Olay,Personal Care,306,292.4,,,,,,,,,,,,,,,,
82220477,82235673,OLAY FCECRM NGT+CLNSR(50G+50G)X6 NWBP IN,340,6,4902430670135,Skin Care,Olay,Personal Care,306,292.4,,,,,,,,,,,,,,,,
82155473,82211468,OLAY FACE CRM 50GX24 NW NIGHT 7IN1 IN,340,24,4902430594745,Skin Care,Olay,Personal Care,306,292.4,,,,,,,,,,,,,,,,
82155473,82229671,OLAY NW NGT 7IN1 CRM 50GX24 IN R340 SHIK,340,24,4902430594745,Skin Care,Olay,Personal Care,306,292.4,,,,,,,,,,,,,,,,
82173699,82231784,OLAY NW UV 7IN1CRM 50GX24 IN RS340,340,24,4902430594752,Skin Care,Olay,Personal Care,306,292.4,,,,,,,,,,,,,,,,
82147447,82222563,OLAY DAY RNWL ADS CRM 40GX24 IN RS290,290,24,4902430632614,Skin Care,Olay,Personal Care,261,249.4,,,,,,,,,,,,,,,,
82016046,82223084,OLAY TE CLRS 100GX12 IN RS260,260,12,4902430634786,Skin Care,Olay,Personal Care,234,223.6,,,,,,,,,,,,,,,,
82016074,82226207,OLAY BASE LOT 75ML24 IN RS220,220,24,4902430604222,Skin Care,Olay,Personal Care,198,189.2,,,,,,,,,,,,,,,,
82219987,82226311,OLAY BASE CRM 50GX48 IN RS220,220,48,4902430604215,Skin Care,Olay,Personal Care,198,189.2,,,,,,,,,,,,,,,,
82219310,82237198,OLAY BASE CRM 50GX48 IN RS220,220,48,4902430691390,Skin Care,Olay,Personal Care,198,189.2,,,,,,,,,,,,,,,,
82176946,82211472,OLAY FACE CRM 40GX24 NW GLWNG 7IN1 IN,175,24,4902430594783,Skin Care,Olay,Personal Care,157.5,150.5,,,,,,,,,,,,,,,,
82147449,82222568,OLAY DAY RNWL ADS CRM 18GX48 IN RS160,160,48,4902430632621,Skin Care,Olay,Personal Care,144,137.6,,,,,,,,,,,,,,,,
82178903,82222555,OLAY TE REG UV CRM 8GX48 IN RS160,160,48,4902430632560,Skin Care,Olay,Personal Care,144,137.6,,,,,,,,,,,,,,,,
82176197,82222592,OLAY CLARITY LL 100GX12 IN RS140,140,12,4902430632676,Skin Care,Olay,Personal Care,126,120.4,,,,,,,,,,,,,,,,
82169352,82223086,OLAY TE CLRS NEW REG LL 50GX12 IN RS140,140,12,4902430634793,Skin Care,Olay,Personal Care,126,120.4,,,,,,,,,,,,,,,,
82176197,82201449,OLAY FACL LL 100GX12 CLARITY IN,135,12,4902430067522,Skin Care,Olay,Personal Care,121.5,116.1,,,,,,,,,,,,,,,,
82176201,82201446,OLAY FACL LOT 100GX12 FFW SEN IN,135,12,4902430377843,Skin Care,Olay,Personal Care,121.5,116.1,,,,,,,,,,,,,,,,
82176195,82196996,OLAY FACL LOT 100GX12 MOIST FFW AAI2 IN,135,12,4902430080743,Skin Care,Olay,Personal Care,121.5,116.1,,,,,,,,,,,,,,,,
82155477,82211477,OLAY FACL LL 50GX12 NW CLNSR 7IN1 INDIA,99,12,4902430594790,Skin Care,Olay,Personal Care,89.1,85.14,,,,,,,,,,,,,,,,
82176947,82211470,OLAY FACE CRM 20GX6X8 NW GLWNG 7IN1 IN,89,48,4902430594776,Skin Care,Olay,Personal Care,80.1,76.54,,,,,,,,,,,,,,,,
0,82222591,OLAY CLARITY LL 50GX12 IN RS75,75,12,4902430632669,Skin Care,Olay,Personal Care,67.5,64.5,,,,,,,,,,,,,,,,
82176200,82222593,OLAY MOIST FFW LOT 50GX12 IN RS75,75,12,4902430632683,Skin Care,Olay,Personal Care,67.5,64.5,,,,,,,,,,,,,,,,
82176198,82222595,OLAY SEN FFW LOT 50GX12 IN RS75,75,12,4902430632713,Skin Care,Olay,Personal Care,67.5,64.5,,,,,,,,,,,,,,,,
82176199,82196994,OLAY FACL LL 50GX12 CLARITY AAI2 IN,69,12,4902430403894,Skin Care,Olay,Personal Care,62.1,59.34,,,,,,,,,,,,,,,,
82176199,82174924,OLAY FACL LL 50GX12 CLARITY AAI2 IN,69,12,4902430403894,Skin Care,Olay,Personal Care,62.1,59.34,,,,,,,,,,,,,,,,
82176199,82201441,OLAY FACL LL 50GX12 CLARITY IN,69,12,4902430403894,Skin Care,Olay,Personal Care,62.1,59.34,,,,,,,,,,,,,,,,
82176198,82201438,OLAY FACL LOT 50GX12 FFW SEN IN,69,12,4902430403948,Skin Care,Olay,Personal Care,62.1,59.34,,,,,,,,,,,,,,,,
82196549,82219210,OLAY FACE CRM 20GX3X24 NW MT WT RTM IN,49,72,4902430507196,Skin Care,Olay,Personal Care,44.1,42.14,,,,,,,,,,,,,,,,
82196549,82196523,OLAY FACE CRM 20GX3X24 NW MT WT RTM IN,49,72,4902430507196,Skin Care,Olay,Personal Care,44.1,42.14,,,,,,,,,,,,,,,,
82192854,82222590,OLAY CLARITY LL 18GX24 IN RS39,39,24,4902430632652,Skin Care,Olay,Personal Care,35.1,33.54,,,,,,,,,,,,,,,,
82197056,82234678,OS ASL ATOMIZER LIME 150MLX6X4 S3 RS235,235,24,4902430667654,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197057,82234681,OS ASL ATOMIZER MUSK 150MLX6X4 S3 RS235,235,24,4902430667678,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197141,82234677,OS ASL ATOMIZER ORIG150MLX6X4 S3 RS235,235,24,4902430667630,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197057,82196798,OS ASL ATOMIZER MUSK 150MLX6X4 S3,225,24,4902430543132,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197053,82234675,OS ASL SPLASH LIME 150MLX6X4 S3 RS215,215,24,4902430667586,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197054,82234676,OS ASL SPLASH MUSK 150MLX6X4 S3 RS215,215,24,4902430667616,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197052,82234674,OS ASL SPLASHORIGINAL 150MLX6X4 S3 RS215,215,24,4902430667562,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197053,82196793,OS ASL SPLASH LIME 150MLX6X4 S3,199,24,4902430543033,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197054,82196794,OS ASL SPLASH MUSK 150MLX6X4 S3,199,24,4902430543057,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197052,82196792,OS ASL SPLASH ORIGINAL 150MLX6X4 S3,199,24,4902430543019,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197050,82235340,OS ASL MUSK 100MLX12X4 S3 RS199,199,48,4902430669245,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197048,82234671,OS ASL ORIGINAL 100MLX12X4 S3 RS199,199,48,4902430667494,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82211756,82234673,OS ASL MUSK 100MLX12X8 PB RS190,190,96,4902430667548,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82211755,82234672,OS ASL ORIGINAL 100MLX12X8 PB RS190,190,96,4902430667524,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197050,82196790,OS ASL MUSK 100MLX12X4 S3,189,48,4902430542975,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197048,82196788,OS ASL ORIGINAL 100MLX12X4 S3,189,48,4902430542937,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197287,82196964,OS DEO SPRY AFT PARTY 150MLX12X4 S3,180,48,4902430543811,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197289,82196970,OS DEO SPRY DANGER ZONE 150MLX12X4 S3,180,48,4902430543897,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197286,82196974,OS DEO SPRY FRESH 150MLX12X4 S3,180,48,4902430543965,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197283,82196983,OS DEO SPRY LIME 150MLX12X4 S3,180,48,4902430544061,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82219318,82219234,OS DEO SPRY LIME 150MLX12X4 TPR IN STK,180,48,4902430621823,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197290,82196973,OS DEO SPRY MAGNATE 150MLX12X4 S3,180,48,4902430543934,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197284,82196978,OS DEO SPRY MUSK 150MLX12X4 S3,180,48,4902430544023,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197282,82196985,OS DEO SPRY ORI 150MLX12X4 S3,180,48,4902430544092,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197288,82196966,OS DEO SPRY SPORT 150MLX12X4 S3,180,48,4902430543859,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82219321,82219236,OS DEO SPRY SPORT 150MLX12X4 TPR IN STK,180,48,4902430621861,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197285,82196976,OS DEO SPRY WHITE WATER 150MLX12X4 S3,180,48,4902430543989,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82211756,82211754,OS ASL MUSK 100MLX12X8 PB,179,96,4902430595254,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82211755,82211753,OS ASL ORIGINAL 100MLX12X8 PB,179,96,4902430595230,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82195916,82185715,OS DEO SPRAY WHITE WATER 150MLX12X4,150,48,4902430455985,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82195914,82185717,OS DEO SPRY LIME 150MLX12X4 JAS,150,48,4902430455947,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82195915,82185716,OS DEO SPRY MUSK 150MLX12X4 JAS,150,48,4902430455961,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82195913,82185684,OS DEO SPRY ORI 150MLX12X4 JAS,150,48,4902430455923,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197045,82234669,OS ASL LIME 50MLX12X6 S3 RS120,120,72,4902430667456,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82197046,82234670,OS ASL MUSK 50MLX12X6 S3 RS120,120,72,4902430667470,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82196960,82234668,OS ASL ORIGINAL 50MLX12X6 S3 RS120,120,72,4902430667432,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82196960,82196693,OS ASL ORIGINAL 50MLX12X6 S3,110,72,4902430542647,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82199631,82228611,OS LIME SHV CRM 70G 65INR 1X12X8,65,96,4902430649636,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82199633,82228590,OS MUSK SHV CRM 70G 65INR 1X12X8,65,96,4902430649568,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82199630,82228612,OS ORIGINAL SHV CRM 70G 65INR 1X12X8,65,96,4902430649650,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82199627,82228615,OLD SPICE LIME SHV CRM 30G 35INR 1X12X12,35,144,4902430649711,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82199628,82228614,OLD SPICE MUSK SHV CRM 30G 35INR 1X12X12,35,144,4902430649698,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82199626,82228613,OS ORIGINAL SHV CRM 30G 35INR 1X12X12,35,144,4902430649674,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82199628,82198978,OS SHV CRM MUSK 30GX12X12 S3,33,144,4902430550895,Old Spice,Old Spice,Personal Care,,,,,,,,,,,,,,,,,,
82227127,82231636,OB TRAY 6DOZ PREMPFI 4104 INR 144SU 72X4,4104,288,4902430658812,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227127,82226980,OB TRAY 6DOZ PREMPFI INR 144SU 72X4,4074,4,4902430645065,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82220450,82220302,OB TRAY 6DOZ PREMPFI INR 144SU 72X4,4062,4,4902430626057,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82196598,82199711,TRAY 6DOZ PREMPFI INR 144SU 72X2,3822,2,4902430553483,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82180450,82178417,TRAY 4DOZ PREMPFI NON AR 1X2,1404,2,4902430468169,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82196597,82199710,OB TRAY 2 DOZ PREM PKC INR 96 SU 24X4,1176,4,4902430553476,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227128,82226983,OB TRAY 2 DOZ PREM PKC INR 96 SU 24X8,1089,8,4902430645089,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82220451,82220303,OB TRAY 2 DOZ PREM PKC INR 96 SU 24X8,1083,8,4902430626064,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219623,82226530,ORAL-B BRUSH + PASTE (20X2),838,2,4902430644099,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82211964,82211609,OB TRAY 1 DOZ 1X8,642,8,4902430595049,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82196597,82140359,TRAY 2 DOZ PREM PK. 636 INR 120 SU 1X4,636,4,4902430316361,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82171807,82171760,DB4.010 MULTI BCD PWR TOOTHBRUSH 1X6X2,595,12,4210201822233,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82226967,82226075,OB SENS BRUSH PREPACK 1X8,540,8,4902430642873,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82192071,82191550,B1010 APAC WH CLS PWR TOOTHBSH(SFT)1X8X6,395,48,4210201322658,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75020625,75071304,CAP2 2 MULTI GBLS BRUSH SET (SFT),210,12,4210201842729,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219248,82234115,OB PRHLTH SMARTFLEX 2CT 200INR BCD2X6X12,200,72,4902430664677,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75020623,75054310,EB17 1 APAC FFS Brush Set,175,12,4210201746201,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215034,82233655,OB PRHGC 720SFT 170INR BCD B2G1 3X6X8,170,48,4902430663700,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218911,82233734,OB PROHLTH SENS XSFT BCD 170INR 3X6X8,170,48,4902430663786,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215035,82233658,OBPRHLTH GC 720MED 170INR BCD B2G13X6X8,170,48,4902430663755,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215034,82224471,OB PRHLTH GUM CARE 720SFT BCD B2G1 3X6X8,158,48,4902430603829,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218911,82217851,OB PROHLTH SENS XSFT BCD IN 3X6X8,158,48,4902430614719,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215035,82224472,OBPRHLTH GUM CARE 720 MED BCD B2G1 3X6X8,158,48,4902430603843,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215030,82233625,OB PRHLTH TL SFT 150INR BCD B2G1 3X6X8,150,48,4902430663656,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215031,82233654,OB PRHLTH TLMED 150INR BCD B2G1 3X6X8,150,48,4902430663687,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82196596,82196310,OB CROSS 35 XSFT BCD IN 3X6X16,150,96,4902430541619,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219248,82217958,OB PRHLTH SMARTFLEX 2CT140INR BCD2X6X12,142,72,4902430615051,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215031,82224470,OB PRHLTH TAJ LITE MED BCD B2G1 3X6X8,138,48,4902430603805,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215030,82224469,OB PRHLTH TAJ LITE SFT BCD B2G1 3X6X8,138,48,4902430603782,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
0,82233854,OB PHGC 720 40S 136INR BCD 2X6X10 IN,136,60,4902430663946,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
0,82233856,OB PRHLTH GC 720 40M 136INR BCD2X6X10 IN,136,60,4902430663984,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219246,82224480,OB PRHLTH GUM CARE 720 40M BCD 2X6X10 IN,126,60,4902430615013,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219244,82224478,OB PRHLTH GUM CARE 720 40S BCD 2X6X10 IN,126,60,4902430614979,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219246,82217954,OB PRHLTH GUMCARE 720  40M BCD 2X6X10 IN,126,60,4902430615013,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219244,82217950,OB PRHLTH GUMCARE 720  40S BCD 2X6X10 IN,126,60,4902430614979,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219247,82233857,OB PRHLTH SMARTFLEX BCD 125IN MRP1X6X16,125,96,4902430664004,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218914,82233736,OB PH TL 40SFT 2 BCD 120INR 2X6X10,120,60,4902430663823,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219242,82233738,OB PRHLTH TLITE 40MED 2BCD 120INR 2X6X10,120,60,4902430663861,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82215027,82231874,OB SENS SUPTHN -B2G1 110INR 3X6X8,110,48,4902430659321,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75019928,13282764,OB Super 50 Mnt Ctn 110 INR,110,72,5010622008204,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219242,82224476,OB PRHLTH TAJ LITE 40MED 2BCD IN 2X6X10,109,60,4902430614931,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218914,82224474,OB PRHLTH TAJ LITE 40SFT 2BCD IN 2X6X10,109,60,4902430614757,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
0,82155179,OB CROSS 40SFT B2G1F BCD104 INR 1X6X8,104,48,3014260830748,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218728,82231865,OB SENS WHTNG SFT B2G1 90INR 3X6X8,90,48,4902430659222,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219247,82217956,OB PRHLTH SMARTFLEX BCD IN89 MRP1X6X16,89,96,4902430615037,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218727,82231871,OB SENS SUPTHN 2 BCD 88INR 2X6X10,88,1,4902430659284,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82165310,82165189,OB ESS F WXD 50 M MNT BCD 1X6X8,85,48,9300647000342,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227610,82227421,OB ESS F WXD 50 M MNT BCD 1X6X8,85,48,9300647000342,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82235513,82235258,OB PH GC 720 SFT BCD+TC 85INR 1X6X10,85,60,4902430668989,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82235516,82235259,OB PH GUMCARE 720MED BCD+TC 85INR 1X6X10,85,60,4902430669009,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219245,82233855,OB PRHLTH GC 720 40M 85INR BCD 1X6X16,85,96,4902430663960,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219243,82233853,OB PRHLTH GC 720 40S 85INR BCD 1X6X16,85,96,4902430663922,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
0,82233656,OB PROHLTH SENS XSFT BCD 85INR 1X6X16,85,96,4902430663724,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218727,82217818,OB SENS SUPTHN 2 BCD 2X6X10,80,60,4902430614450,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219245,82224479,OB PRHLTH GUM CARE 720 40M BCD 1X6X16 IN,79,96,4902430614993,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82219243,82224477,OB PRHLTH GUM CARE 720 40S BCD 1X6X16 IN,79,96,4902430614955,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218910,82217849,OB PROHLTH SENS XSFT BCD IN 1X6X16,79,96,4902430614696,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218913,82233735,OB PRHLTH TL 40 SFT BCD 75INR 1X6X20,75,120,4902430663809,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
